,HOME,AWAY,PER,TS%,TRB%,TOV%,OWS,DWS,VORP,Result
0,Milwaukee Bucks,Brooklyn Nets,0.023704804,0.0035803,0.025507306,-0.072911745,0.454265089,0.335339536,0.644080547,1
1,Los Angeles Lakers,Golden State Warriors,-0.029479932,-0.014649454,-0.051546583,-0.128966004,-0.294494182,-0.699060732,-0.657713687,0
2,Charlotte Hornets,Indiana Pacers,0.040553223,0.000277157,-0.051178296,-0.165176263,0.363533775,-0.564713179,-0.10922103,1
3,Detroit Pistons,Chicago Bulls,-0.150948948,-0.079591647,-0.02191941,0.055267089,-0.958174881,-0.161514372,-0.881539814,0
4,New York Knicks,Boston Celtics,-0.105495372,-0.043924641,-0.005214625,-0.027772052,-0.51179981,-0.463438003,-0.94346389,1
5,Toronto Raptors,Washington Wizards,0.042647696,-0.051956216,0.029259391,-0.105979344,0.698723562,0.692980286,1.002786072,0
6,Memphis Grizzlies,Cleveland Cavaliers,0.095270582,-0.033004677,0.054117017,-0.098210878,0.205515917,0.105444357,0.303412864,1
7,Minnesota Timberwolves,Houston Rockets,0.132588453,0.009967928,0.025343623,-0.130127833,0.67371995,0.686590665,1.122156433,1
8,New Orleans Pelicans,Philadelphia 76ers,-0.045447513,-0.031619784,0.056192359,0.077453674,-0.419929143,-0.335539407,-0.559733418,0
9,San Antonio Spurs,Orlando Magic,0.170312217,0.03861113,0.016997293,-0.110738068,0.675874362,0.01456871,0.643174271,1
10,Utah Jazz,Oklahoma City Thunder,0.192907806,0.113951165,0.080891353,0.042635374,1.448798268,0.559504045,1.364678184,1
11,Portland Trail Blazers,Sacramento Kings,0.11935669,0.049410171,0.083057125,0.017403773,0.887796549,0.78249119,1.168118335,0
12,Phoenix Suns,Denver Nuggets,0.044840527,-0.012263301,-0.013137601,-0.118529332,0.01621247,0.55528802,0.306506876,0
13,Atlanta Hawks,Dallas Mavericks,0.071151128,0.005219788,0.007944195,-0.060025382,0.357300998,-0.649114885,-0.182731812,1
14,Miami Heat,Milwaukee Bucks,-0.04653517,0.026598946,0.001177105,0.178007136,-0.220418132,0.345126962,-0.18094362,1
15,Golden State Warriors,Los Angeles Clippers,0.037510544,0.007475746,0.064932741,0.160277311,0.337489208,0.417136676,0.718219877,1
16,Orlando Magic,New York Knicks,-0.106696545,-0.048875031,-0.059038629,0.048781753,-0.564673541,-0.356860004,-0.608433641,0
17,Washington Wizards,Indiana Pacers,0.031714868,0.012808786,-0.038186191,-0.002187301,-0.192351214,-0.638003315,-0.47316932,1
18,Cleveland Cavaliers,Charlotte Hornets,-0.051955606,-0.012517094,0.033057449,0.025724119,-0.328035171,0.267539602,-0.134294702,0
19,Boston Celtics,Toronto Raptors,0.031132808,0.083072071,0.014141425,0.135938697,0.005427462,0.408461032,0.413847138,0
20,Philadelphia 76ers,Brooklyn Nets,0.017674351,0.007727219,-0.020960045,-0.0444321,0.350423451,0.470901929,0.402820763,0
21,Houston Rockets,Oklahoma City Thunder,0.016535157,0.061703167,-0.014888103,0.142194335,0.451059365,-0.280481239,-0.050147343,1
22,Chicago Bulls,New Orleans Pelicans,0.028356233,0.039265409,-0.050796369,-0.034123182,0.33831006,0.028918811,0.334460171,1
23,Denver Nuggets,San Antonio Spurs,0.007437435,0.046649393,0.034589706,0.113475958,0.518185364,0.109891482,0.552112893,1
24,Los Angeles Lakers,Phoenix Suns,-0.090856626,-0.01501534,-0.028161602,0.105594793,-0.726210446,-0.770061722,-1.052894436,0
25,Sacramento Kings,Utah Jazz,-0.11935669,-0.049410171,-0.083057125,-0.017403773,-0.887796549,-0.78249119,-1.168118335,0
26,Cleveland Cavaliers,Atlanta Hawks,-0.07063172,-0.011202828,0.013188626,0.180618132,-0.547055007,0.56408546,-0.114415071,1
27,Indiana Pacers,Miami Heat,-0.002641839,-0.026547403,-0.015679744,-0.06727337,-0.147437415,-0.136408721,-0.232874282,1
28,Toronto Raptors,Dallas Mavericks,0.031767415,-0.056646838,0.027531118,-0.015672859,0.067237344,0.015233905,-0.022194049,0
29,Chicago Bulls,Detroit Pistons,0.150948948,0.079591647,0.02191941,-0.055267089,0.958174881,0.161514372,0.881539814,1
30,Minnesota Timberwolves,New Orleans Pelicans,0.030127676,0.026062289,-0.054269081,0.011465155,0.33692989,0.281533683,0.508382578,1
31,San Antonio Spurs,Milwaukee Bucks,-0.028675894,-0.021728726,-0.041218878,0.020678487,-0.506035721,-0.088286694,-0.63374119,0
32,Portland Trail Blazers,Phoenix Suns,-0.052277962,-0.034386092,-0.021452105,0.005053374,-0.534397834,-0.665179502,-0.858619769,1
33,Los Angeles Clippers,Memphis Grizzlies,-0.121378743,0.037768868,-0.100928911,0.077385711,-0.578503729,-0.225407456,-0.778117009,0
34,Brooklyn Nets,Charlotte Hornets,-0.026483401,-0.016148937,0.022052782,-0.012097902,-0.414444713,-0.276518175,-0.364557347,0
35,Houston Rockets,Boston Celtics,-0.167142549,-0.04383832,-0.075924779,0.137119453,-0.755124109,-1.322476599,-1.689749127,0
36,New York Knicks,Orlando Magic,0.106696545,0.048875031,0.059038629,-0.048781753,0.564673541,0.356860004,0.608433641,0
37,Oklahoma City Thunder,Philadelphia 76ers,-0.164443447,-0.07722859,-0.008532242,0.076852327,-1.207778568,-0.46011515,-1.12335993,0
38,Sacramento Kings,Golden State Warriors,-0.059148158,-0.020832157,-0.060783573,-0.119622337,-0.347264336,-1.05343172,-0.997757695,0
39,Los Angeles Lakers,Memphis Grizzlies,-0.113348131,0.03059516,-0.087542753,0.108697018,-0.535508703,-0.507331512,-0.717610819,1
40,Charlotte Hornets,Boston Celtics,-0.010425209,-0.019891179,-0.053597171,-0.025397207,0.065616356,-0.776263964,-0.55450527,0
41,Indiana Pacers,Milwaukee Bucks,0.002778597,0.012568637,-0.047560088,0.085009647,-0.039820376,-0.058821361,-0.2795232,0
42,Toronto Raptors,Chicago Bulls,0.005192731,-0.062404799,0.032967019,-0.09734198,0.074596527,0.480039774,0.327667963,0
43,Miami Heat,Orlando Magic,0.152452941,0.086938802,0.059393276,0.046590581,0.961491951,0.447982366,1.095971841,1
44,Brooklyn Nets,Washington Wizards,0.036871894,-0.004924261,0.011856427,-0.007535756,0.355322667,0.048659179,0.497570593,1
45,Atlanta Hawks,Detroit Pistons,0.195525392,0.079053474,0.035299506,-0.196961592,1.322835062,-0.022794644,1.048670014,1
46,Minnesota Timberwolves,New Orleans Pelicans,0.030127676,0.026062289,-0.054269081,0.011465155,0.33692989,0.281533683,0.508382578,0
47,Denver Nuggets,Cleveland Cavaliers,0.02793855,0.024869124,0.007873467,0.023420679,0.38000519,-0.187113453,0.332189605,0
48,Los Angeles Clippers,Portland Trail Blazers,-0.026108161,0.004764191,-0.046811894,-0.020825167,-0.372987812,-0.119963099,-0.474704145,1
49,New York Knicks,Philadelphia 76ers,-0.086261113,-0.015611744,0.047289809,0.054155157,-0.513394904,0.118442207,-0.427222036,1
50,Oklahoma City Thunder,Golden State Warriors,-0.132699274,-0.085373151,-0.058617801,-0.144853938,-0.908266055,-0.830444575,-1.194317544,0
51,San Antonio Spurs,Los Angeles Lakers,0.038578664,-0.019370752,0.006709497,-0.100541419,0.191812612,0.10488222,0.194274667,0
52,Dallas Mavericks,Houston Rockets,0.104242326,0.017413087,0.034252236,-0.257385291,0.682459303,0.898781662,1.298096038,1
53,Utah Jazz,Denver Nuggets,0.043672365,0.015948827,0.032520932,0.013812901,0.125028419,0.2133465,0.081686767,1
54,Orlando Magic,Charlotte Hornets,-0.201766708,-0.072908493,-0.010656083,0.046406908,-1.142089707,-0.044034043,-0.997392261,0
55,Boston Celtics,Washington Wizards,0.073780504,0.031115855,0.043400816,0.029959353,0.704151024,1.101441318,1.41663321,0
56,Brooklyn Nets,Miami Heat,0.022830366,-0.030179246,-0.026684411,-0.105095391,-0.233846957,-0.680466498,-0.463136927,0
57,Toronto Raptors,Indiana Pacers,0.028606168,-0.077211201,-0.009281447,-0.203538979,0.109553938,-0.036145391,0.042078552,1
58,New Orleans Pelicans,Atlanta Hawks,-0.072932677,-0.038727236,0.037416273,0.175817685,-0.702970241,0.155390205,-0.501590371,0
59,Milwaukee Bucks,Minnesota Timberwolves,0.02135029,0.001410576,0.044544073,-0.117398474,0.186840891,-0.081556669,0.292610624,0
60,Oklahoma City Thunder,Los Angeles Lakers,-0.103219342,-0.070723697,-0.007071218,-0.015887934,-0.613771873,-0.131383843,-0.536603857,1
61,Phoenix Suns,Sacramento Kings,0.120524852,0.021198043,0.037398592,-0.11493846,0.7789806,1.12443271,1.392938444,0
62,Portland Trail Blazers,Memphis Grizzlies,-0.022491505,0.0456105,-0.059381151,0.003102225,0.190701743,0.26273021,0.335283617,1
63,Los Angeles Clippers,Cleveland Cavaliers,-0.026108161,0.004764191,-0.046811894,-0.020825167,-0.372987812,-0.119963099,-0.474704145,0
64,Washington Wizards,Atlanta Hawks,-0.082031409,-0.00991041,-0.009672468,0.150331867,-0.988787216,-0.028631496,-0.842248309,1
65,Philadelphia 76ers,Detroit Pistons,0.168040228,0.071946022,0.01652342,-0.098597581,1.039793964,0.468134968,1.106813061,1
66,Houston Rockets,Utah Jazz,-0.176372649,-0.052247998,-0.095779456,0.099558961,-0.997738903,-0.839985284,-1.414825527,0
67,Chicago Bulls,New York Knicks,0.069169833,0.023257369,-0.041893819,-0.010824665,0.431775821,-0.425062803,0.201948789,0
68,Dallas Mavericks,San Antonio Spurs,-0.021020523,0.027763309,0.005583418,-0.030537471,0.327934183,0.38203436,0.517070171,1
69,Golden State Warriors,Memphis Grizzlies,-0.083868199,0.045244614,-0.03599617,0.237663022,-0.241014521,0.19172922,-0.059897132,0
70,Toronto Raptors,Orlando Magic,0.181059109,0.009727601,0.050111829,-0.156948398,1.071045889,0.411836975,1.138050393,1
71,Miami Heat,Charlotte Hornets,-0.049313767,0.014030309,0.048737193,0.092997489,-0.180597756,0.403948323,0.09857958,1
72,Brooklyn Nets,Indiana Pacers,-0.026483401,-0.016148937,0.022052782,-0.012097902,-0.414444713,-0.276518175,-0.364557347,1
73,New Orleans Pelicans,Sacramento Kings,0.045444818,-0.018932188,0.066890373,-0.024630254,0.226847706,0.347562888,0.367066663,0
74,Denver Nuggets,Dallas Mavericks,0.028457958,0.018886084,0.029006288,0.144013429,0.190251181,-0.272142878,0.035042722,1
75,Portland Trail Blazers,Los Angeles Clippers,0.054046711,0.020104933,0.054685361,0.044245846,0.752993002,-0.067150354,0.80689375,1
76,Los Angeles Lakers,Cleveland Cavaliers,-0.018077549,-0.002409517,-0.033425736,0.01048614,-0.329992786,-0.401887155,-0.414197955,1
77,Washington Wizards,Boston Celtics,-0.073780504,-0.031115855,-0.043400816,-0.029959353,-0.704151024,-1.101441318,-1.41663321,1
78,Detroit Pistons,Orlando Magic,0.02491743,-0.007459247,-0.0047746,-0.004339329,0.038274481,-0.229717171,-0.071157384,1
79,New Orleans Pelicans,New York Knicks,0.0408136,-0.01600804,0.00890255,0.023298517,0.093465761,-0.453981614,-0.132511382,0
80,Indiana Pacers,Toronto Raptors,-0.033548964,0.02313939,0.01782935,0.131465162,-0.412906587,-0.508958585,-0.662128134,0
81,Philadelphia 76ers,Atlanta Hawks,-0.027485164,-0.007107452,-0.018776086,0.098364011,-0.283041098,0.490929612,0.058143047,1
82,Chicago Bulls,Utah Jazz,-0.045555639,-0.02907695,-0.066963121,-0.076157209,-0.322638783,-0.406009491,-0.466591501,1
83,Memphis Grizzlies,Miami Heat,0.092628743,-0.05955208,0.038437273,-0.165484248,0.058078502,-0.030964364,0.070538582,0
84,Milwaukee Bucks,San Antonio Spurs,0.028675894,0.021728726,0.041218878,-0.020678487,0.506035721,0.088286694,0.63374119,0
85,Golden State Warriors,Oklahoma City Thunder,0.132699274,0.085373151,0.058617801,0.144853938,0.908266055,0.830444575,1.194317544,1
86,Minnesota Timberwolves,Denver Nuggets,-0.000111831,-0.026331243,-0.037914901,-0.016755971,-0.198990534,0.059951881,-0.210982327,0
87,Phoenix Suns,Cleveland Cavaliers,0.072779077,0.012605823,-0.005264134,-0.095108653,0.39621766,0.368174567,0.638696481,1
88,Dallas Mavericks,Sacramento Kings,0.047226367,0.01457526,0.021529905,-0.140422557,0.572516949,0.841287568,1.051388846,1
89,Charlotte Hornets,Portland Trail Blazers,0.099701381,0.021109314,0.009605277,-0.045553926,0.710798111,0.488718541,0.888536665,1
90,Milwaukee Bucks,Utah Jazz,-0.022433906,-0.040869494,-0.02589176,-0.147967346,-0.137178062,-0.234951288,-5.85E-05,0
91,Brooklyn Nets,Detroit Pistons,0.150365877,0.064218803,0.037483465,-0.054165481,0.689370513,-0.002766961,0.703992298,1
92,Los Angeles Lakers,Houston Rockets,0.086684185,0.00902053,0.021959321,-0.126306401,0.162712508,0.411865082,0.5867512,1
93,Charlotte Hornets,Cleveland Cavaliers,0.051955606,0.012517094,-0.033057449,-0.025724119,0.328035171,-0.267539602,0.134294702,0
94,Indiana Pacers,San Antonio Spurs,0.031454491,0.034297363,-0.00634121,0.06433116,0.466215345,0.029465333,0.35421799,1
95,Philadelphia 76ers,Portland Trail Blazers,0.022645441,0.025875645,-0.005248473,0.007801158,0.402194083,0.223849087,0.392481406,1
96,Atlanta Hawks,Washington Wizards,0.082031409,0.00991041,0.009672468,-0.150331867,0.988787216,0.028631496,0.842248309,1
97,Boston Celtics,Chicago Bulls,0.036325539,0.020667272,0.047108444,0.038596717,0.080023989,0.888500806,0.741515101,0
98,New York Knicks,Toronto Raptors,-0.074362564,0.03914743,0.0089268,0.108166645,-0.506372348,-0.054976971,-0.529616752,0
99,Memphis Grizzlies,Denver Nuggets,0.067332032,-0.057873801,0.04624355,-0.121631557,-0.174489273,0.29255781,-0.028776741,1
100,Minnesota Timberwolves,Orlando Magic,0.177637821,0.05892928,0.013672098,-0.014018081,0.995069192,0.184412073,0.984304837,0
101,Los Angeles Clippers,Oklahoma City Thunder,0.09518873,0.077897405,-0.00631494,-0.015423373,0.570776847,0.413307899,0.476097667,1
102,Detroit Pistons,Milwaukee Bucks,-0.174070681,-0.067799103,-0.062990771,0.127077226,-1.143635602,-0.332572575,-1.348072845,0
103,Dallas Mavericks,Miami Heat,-0.003161247,-0.020564363,-0.036812565,-0.18786612,0.042316594,-0.051379296,0.064272601,0
104,Utah Jazz,Sacramento Kings,0.11935669,0.049410171,0.083057125,0.017403773,0.887796549,0.78249119,1.168118335,1
105,Phoenix Suns,New Orleans Pelicans,0.075080034,0.040130231,-0.029491781,-0.090308206,0.552132894,0.776869822,1.025871781,1
106,Los Angeles Lakers,Houston Rockets,0.086684185,0.00902053,0.021959321,-0.126306401,0.162712508,0.411865082,0.5867512,1
107,Cleveland Cavaliers,Portland Trail Blazers,0.104761734,0.011430047,0.055385057,-0.136792541,0.492705294,0.813752237,1.000949155,1
108,Indiana Pacers,New York Knicks,0.043114557,0.011516368,-0.015325097,0.028098964,0.249380995,-0.045286359,0.254663918,1
109,Orlando Magic,Boston Celtics,-0.212191917,-0.092799672,-0.064253254,0.021009701,-1.076473351,-0.820298007,-1.551897531,0
110,Philadelphia 76ers,Chicago Bulls,0.01709128,-0.007645625,-0.00539599,-0.043330492,0.081619083,0.306620596,0.225273247,1
111,Washington Wizards,Toronto Raptors,-0.042647696,0.051956216,-0.029259391,0.105979344,-0.698723562,-0.692980286,-1.002786072,0
112,Brooklyn Nets,Atlanta Hawks,-0.045159515,-0.014834671,0.002183959,0.142796111,-0.633464549,0.020027683,-0.344677716,1
113,Memphis Grizzlies,Denver Nuggets,0.067332032,-0.057873801,0.04624355,-0.121631557,-0.174489273,0.29255781,-0.028776741,1
114,Minnesota Timberwolves,Los Angeles Clippers,0.05393488,-0.00622631,0.01677046,0.027489875,0.554002468,-0.007198473,0.595911423,0
115,San Antonio Spurs,Dallas Mavericks,0.021020523,-0.027763309,-0.005583418,0.030537471,-0.327934183,-0.38203436,-0.517070171,0
116,Golden State Warriors,Charlotte Hornets,-0.040553223,-0.000277157,0.051178296,0.165176263,-0.363533775,0.564713179,0.10922103,1
117,Sacramento Kings,New Orleans Pelicans,-0.045444818,0.018932188,-0.066890373,0.024630254,-0.226847706,-0.347562888,-0.367066663,1
118,Detroit Pistons,Philadelphia 76ers,-0.168040228,-0.071946022,-0.01652342,0.098597581,-1.039793964,-0.468134968,-1.106813061,0
119,Atlanta Hawks,Utah Jazz,-0.000979195,-0.029615123,-0.053583025,-0.217851712,0.042021398,-0.590318507,-0.299461301,0
120,Miami Heat,Boston Celtics,-0.059738976,-0.00586087,-0.004859978,0.067600282,-0.1149814,-0.372315641,-0.45592569,0
121,Phoenix Suns,Houston Rockets,0.177540811,0.02403587,0.050120923,-0.231901194,0.888922954,1.181926804,1.639645636,1
122,Los Angeles Lakers,Oklahoma City Thunder,0.103219342,0.070723697,0.007071218,0.015887934,0.613771873,0.131383843,0.536603857,0
123,Detroit Pistons,Brooklyn Nets,-0.150365877,-0.064218803,-0.037483465,0.054165481,-0.689370513,0.002766961,-0.703992298,0
124,Orlando Magic,San Antonio Spurs,-0.170312217,-0.03861113,-0.016997293,0.110738068,-0.675874362,-0.01456871,-0.643174271,0
125,Washington Wizards,Memphis Grizzlies,-0.106670271,0.034297095,-0.076978111,0.067924613,-0.647248126,-0.698161313,-1.031246102,1
126,Milwaukee Bucks,New York Knicks,0.092291566,0.011464825,-0.000822458,-0.082634802,0.617236542,-0.2540046,0.66848182,0
127,Toronto Raptors,Cleveland Cavaliers,0.031248007,-0.050663798,0.006398297,-0.136265609,0.256991353,0.10026333,0.274952834,0
128,Minnesota Timberwolves,Los Angeles Clippers,0.05393488,-0.00622631,0.01677046,0.027489875,0.554002468,-0.007198473,0.595911423,0
129,Golden State Warriors,New Orleans Pelicans,0.01370334,0.039764345,-0.0061068,0.144252591,0.12041663,0.705868832,0.630691032,1
130,Portland Trail Blazers,Indiana Pacers,0.01370334,0.039764345,-0.0061068,0.144252591,0.12041663,0.705868832,0.630691032,1
131,Sacramento Kings,Charlotte Hornets,-0.099701381,-0.021109314,-0.009605277,0.045553926,-0.710798111,-0.488718541,-0.888536665,1
132,Denver Nuggets,Houston Rockets,0.132700284,0.036299171,0.063258524,-0.113371862,0.872710484,0.626638784,1.33313876,1
133,Miami Heat,Utah Jazz,-0.068969076,-0.014270548,-0.024714655,0.03003979,-0.357596194,0.110175674,-0.18100209,1
134,Chicago Bulls,Philadelphia 76ers,-0.01709128,0.007645625,0.00539599,0.043330492,-0.081619083,-0.306620596,-0.225273247,0
135,Dallas Mavericks,Boston Celtics,-0.062900223,-0.026425233,-0.041672543,-0.120265838,-0.072664806,-0.423694937,-0.391653089,1
136,Phoenix Suns,Atlanta Hawks,0.002147357,0.001402995,0.007924492,0.085509479,-0.150837347,0.932260027,0.52428141,1
137,Portland Trail Blazers,Los Angeles Lakers,0.090856626,0.01501534,0.028161602,-0.105594793,0.726210446,0.770061722,1.052894436,1
138,Toronto Raptors,Brooklyn Nets,0.005775802,-0.047031955,0.017402964,-0.098443588,0.343400895,0.644321107,0.505215479,0
139,New York Knicks,Cleveland Cavaliers,-0.043114557,-0.011516368,0.015325097,-0.028098964,-0.249380995,0.045286359,-0.254663918,0
140,Orlando Magic,Utah Jazz,-0.221422017,-0.10120935,-0.084107931,-0.016550791,-1.319088145,-0.337806692,-1.276973931,1
141,Sacramento Kings,Indiana Pacers,-0.11935669,-0.049410171,-0.083057125,-0.017403773,-0.887796549,-0.78249119,-1.168118335,0
142,Washington Wizards,Milwaukee Bucks,-0.060576698,0.001343961,-0.037363733,0.080447501,-0.809587756,-0.383998715,-1.14165114,1
143,Oklahoma City Thunder,San Antonio Spurs,-0.141798006,-0.051352945,-0.013780715,0.084653485,-0.805584485,-0.236266063,-0.730878524,1
144,Golden State Warriors,Houston Rockets,0.116164117,0.023669984,0.073505904,0.002659603,0.45720669,1.110925814,1.244464887,1
145,Los Angeles Clippers,Charlotte Hornets,-0.078063767,-0.007752903,-0.013754445,0.004898952,-0.701022983,0.147576503,-0.608998847,1
146,Philadelphia 76ers,New York Knicks,0.086261113,0.015611744,-0.047289809,-0.054155157,0.513394904,-0.118442207,0.427222036,0
147,Chicago Bulls,Brooklyn Nets,0.000583071,0.015372844,-0.015564055,-0.001101608,0.268804368,0.164281333,0.177547516,1
148,Memphis Grizzlies,Minnesota Timberwolves,0.067443863,-0.031542558,0.084158451,-0.104875586,0.024501261,0.232605929,0.182205586,1
149,Dallas Mavericks,New Orleans Pelicans,0.001781549,0.033507448,-0.045360468,-0.115792303,0.345669243,0.49372468,0.684322183,1
150,Denver Nuggets,Miami Heat,0.025296711,-0.001678279,-0.007806277,-0.043852691,0.232567775,-0.323522174,0.099315323,1
151,Golden State Warriors,Atlanta Hawks,-0.059229337,0.001037109,0.031309473,0.320070276,-0.582553611,0.861259037,0.129100661,1
152,Sacramento Kings,Phoenix Suns,-0.120524852,-0.021198043,-0.037398592,0.11493846,-0.7789806,-1.12443271,-1.392938444,0
153,Los Angeles Lakers,Charlotte Hornets,-0.070033155,-0.014926611,-0.000368287,0.036210259,-0.658027957,-0.134347553,-0.548492657,1
154,Philadelphia 76ers,Milwaukee Bucks,-0.006030453,0.004146919,-0.046467351,0.028479645,-0.103841638,0.135562393,-0.241259784,0
155,Utah Jazz,Atlanta Hawks,0.000979195,0.029615123,0.053583025,0.217851712,-0.042021398,0.590318507,0.299461301,1
156,Los Angeles Clippers,Portland Trail Blazers,-0.096739881,-0.006438637,-0.033623268,0.159792965,-0.920042819,0.444122361,-0.589119216,1
157,Cleveland Cavaliers,Washington Wizards,0.011399689,-0.001292418,0.022861094,0.030286265,0.441732209,0.592716956,0.727833238,0
158,Orlando Magic,Brooklyn Nets,-0.175283307,-0.056759556,-0.032708865,0.05850481,-0.727644994,0.232484132,-0.632834914,0
159,Boston Celtics,Toronto Raptors,0.031132808,0.083072071,0.014141425,0.135938697,0.005427462,0.408461032,0.413847138,1
160,Houston Rockets,Detroit Pistons,0.020131938,0.056420599,-0.006896925,0.120449081,0.283074761,-0.272461421,-0.066694212,0
161,New York Knicks,Milwaukee Bucks,-0.092291566,-0.011464825,0.000822458,0.082634802,-0.617236542,0.2540046,-0.66848182,0
162,Chicago Bulls,Dallas Mavericks,0.026574684,0.005757961,-0.005435901,0.081669121,-0.007359183,-0.464805869,-0.349862012,1
163,Memphis Grizzlies,Charlotte Hornets,0.043314976,-0.045521771,0.087174466,-0.072486759,-0.122519254,0.372983959,0.169118162,0
164,New Orleans Pelicans,Oklahoma City Thunder,0.118995934,0.045608806,0.064724601,0.000601347,0.787849425,0.124575743,0.563626512,0
165,San Antonio Spurs,Sacramento Kings,0.06824689,-0.013188049,0.015946487,-0.109885086,0.244582766,0.459253208,0.534318675,1
166,Denver Nuggets,Indiana Pacers,0.075684325,0.033461344,0.050536193,0.003590872,0.76276813,0.56914469,1.086431568,1
167,Phoenix Suns,Portland Trail Blazers,0.120524852,0.021198043,0.037398592,-0.11493846,0.7789806,1.12443271,1.392938444,1
168,Golden State Warriors,Minnesota Timberwolves,-0.016424336,0.013702056,0.048162281,0.132787436,-0.21651326,0.424335149,0.122308454,1
169,Los Angeles Lakers,Miami Heat,-0.020719388,-0.02895692,-0.04910548,-0.05678723,-0.477430201,-0.538295876,-0.647072237,1
170,Philadelphia 76ers,Toronto Raptors,0.011898549,0.054759174,-0.038363009,0.054011488,0.007022556,-0.173419178,-0.102394716,0
171,Utah Jazz,Indiana Pacers,0.040362908,0.091481749,0.033996102,0.173499189,0.248042256,-0.074030283,0.138923538,0
172,Los Angeles Clippers,Miami Heat,-0.02875,-0.021783212,-0.062491638,-0.088098537,-0.520425227,-0.25637182,-0.707578427,1
173,Charlotte Hornets,New York Knicks,0.095070163,0.024033462,-0.048382546,0.002374845,0.577416166,-0.312825961,0.38895862,1
174,Boston Celtics,Milwaukee Bucks,0.013203806,0.032459816,0.006037083,0.110406854,-0.105436732,0.717442603,0.27498207,1
175,Cleveland Cavaliers,Detroit Pistons,0.124893672,0.067850646,0.048488132,-0.01634346,0.775780055,0.541290816,0.934254943,1
176,Houston Rockets,Portland Trail Blazers,0.020131938,0.056420599,-0.006896925,0.120449081,0.283074761,-0.272461421,-0.066694212,0
177,Memphis Grizzlies,Phoenix Suns,0.022491505,-0.0456105,0.059381151,-0.003102225,-0.190701743,-0.26273021,-0.335283617,0
178,New Orleans Pelicans,Brooklyn Nets,-0.027773162,-0.023892565,0.035232314,0.033021574,-0.069505692,0.135362522,-0.156912655,0
179,Oklahoma City Thunder,Sacramento Kings,-0.073551116,-0.064540994,0.002165772,-0.025231601,-0.561001719,0.222987145,-0.196559849,1
180,San Antonio Spurs,Dallas Mavericks,0.021020523,-0.027763309,-0.005583418,0.030537471,-0.327934183,-0.38203436,-0.517070171,0
181,Denver Nuggets,Atlanta Hawks,-0.04269317,0.013666296,0.021062093,0.204038811,-0.167049817,0.376972007,0.217774534,1
182,Golden State Warriors,Chicago Bulls,-0.014652893,0.000498936,0.044689569,0.178375773,-0.21789343,0.676950021,0.296230861,1
183,Los Angeles Lakers,Minnesota Timberwolves,-0.045904268,-0.000947398,-0.003384302,0.003821432,-0.511007442,-0.274725583,-0.535405233,0
184,Utah Jazz,Miami Heat,0.068969076,0.014270548,0.024714655,-0.03003979,0.357596194,-0.110175674,0.18100209,0
185,Indiana Pacers,Philadelphia 76ers,0.028464359,0.036722575,0.072359111,0.119487701,0.2410197,0.099388895,0.241318254,1
186,New Orleans Pelicans,Memphis Grizzlies,-0.097571539,0.005480269,-0.02988937,0.093410431,-0.361431151,-0.514139612,-0.690588164,1
187,Orlando Magic,Washington Wizards,-0.138411413,-0.061683817,-0.020852438,0.050969054,-0.372322327,0.281143311,-0.135264321,0
188,Toronto Raptors,Detroit Pistons,0.156141679,0.017186848,0.054886429,-0.152609069,1.032771408,0.641554146,1.209207777,0
189,Cleveland Cavaliers,Boston Celtics,-0.062380815,-0.032408273,-0.020539722,0.000326912,-0.262418815,-0.508724362,-0.688799972,1
190,Los Angeles Clippers,Minnesota Timberwolves,-0.05393488,0.00622631,-0.01677046,-0.027489875,-0.554002468,0.007198473,-0.595911423,1
191,Los Angeles Lakers,San Antonio Spurs,-0.038578664,0.019370752,-0.006709497,0.100541419,-0.191812612,-0.10488222,-0.194274667,1
192,Atlanta Hawks,Milwaukee Bucks,0.021454711,0.011254371,-0.027691265,-0.069884366,0.17919946,-0.355367219,-0.299402831,1
193,Charlotte Hornets,Golden State Warriors,0.040553223,0.000277157,-0.051178296,-0.165176263,0.363533775,-0.564713179,-0.10922103,1
194,Houston Rockets,Phoenix Suns,-0.177540811,-0.02403587,-0.050120923,0.231901194,-0.888922954,-1.181926804,-1.639645636,0
195,Oklahoma City Thunder,Brooklyn Nets,-0.146769096,-0.069501371,-0.029492287,0.032420227,-0.857355117,0.010786779,-0.720539167,0
196,Denver Nuggets,Portland Trail Blazers,0.002466345,0.028500967,0.018878134,0.0612427,0.466414732,0.356944324,0.56245225,1
197,Los Angeles Clippers,Chicago Bulls,-0.052163437,-0.00697681,-0.020243172,0.018098462,-0.555382638,0.259813345,-0.421989016,0
198,Cleveland Cavaliers,Boston Celtics,-0.062380815,-0.032408273,-0.020539722,0.000326912,-0.262418815,-0.508724362,-0.688799972,0
199,Detroit Pistons,Sacramento Kings,-0.077147897,-0.059258426,-0.005825406,-0.003486347,-0.393017115,0.214967327,-0.18001298,0
200,Washington Wizards,New Orleans Pelicans,-0.009098732,0.028816826,-0.047088741,-0.025485818,-0.285816975,-0.184021701,-0.340657938,1
201,Atlanta Hawks,Orlando Magic,0.220442822,0.071594227,0.030524906,-0.201300921,1.361109543,-0.252511815,0.97751263,1
202,New York Knicks,Indiana Pacers,0.106696545,0.048875031,0.059038629,-0.048781753,0.564673541,0.356860004,0.608433641,1
